tube_assembly_id,component_id,quantity
TA-15460,C-1625,2.0
TA-15460,C-1632,2.0
TA-15461,C-1623,1.0
TA-15461,C-1630,1.0
TA-15461,C-1640,1.0
TA-15462,C-1622,1.0
TA-15462,C-1629,1.0
TA-15462,C-1639,1.0
TA-15463,C-1631,2.0
TA-15463,C-0580,2.0
TA-15464,C-1621,2.0
TA-15464,C-1628,2.0
TA-15465,C-1203,1.0
TA-15466,C-1425,1.0
TA-15467,C-0165,1.0
TA-15468,C-1621,2.0
TA-15468,C-1628,2.0
TA-15469,C-1621,2.0
TA-15469,C-1628,2.0
TA-15474,C-1083,1.0
TA-15475,C-1621,2.0
TA-15475,C-1628,2.0
TA-15478,C-1623,2.0
TA-15478,C-1630,2.0
TA-15479,C-1623,2.0
TA-15479,C-1630,2.0
TA-15480,C-1623,2.0
TA-15480,C-1630,2.0
TA-15481,C-1638,1.0
TA-15481,C-1761,1.0
TA-15482,C-1638,1.0
TA-15482,C-1761,1.0
TA-15483,C-1624,1.0
TA-15483,C-1631,1.0
TA-15483,C-1641,1.0
TA-15484,C-1625,2.0
TA-15484,C-1632,2.0
TA-15485,C-1625,2.0
TA-15485,C-1632,2.0
TA-15486,C-0165,1.0
TA-15487,C-1180,1.0
TA-15488,C-1626,1.0
TA-15488,C-0583,1.0
TA-15489,C-1621,1.0
TA-15489,C-1628,1.0
TA-15489,C-1645,1.0
TA-15490,C-1646,2.0
TA-15491,C-1639,1.0
TA-15491,C-1885,1.0
TA-15492,C-1640,1.0
TA-15492,C-0683,1.0
TA-15493,C-1622,1.0
TA-15493,C-1629,1.0
TA-15493,C-1639,1.0
TA-15495,C-1312,2.0
TA-15496,C-1621,2.0
TA-15496,C-1628,2.0
TA-15497,C-1621,2.0
TA-15497,C-1628,2.0
TA-15498,C-1621,2.0
TA-15498,C-1628,2.0
TA-15499,C-1622,2.0
TA-15499,C-1629,2.0
TA-15500,C-1624,2.0
TA-15500,C-1631,2.0
TA-15505,C-1631,2.0
TA-15505,C-0580,2.0
TA-15506,C-1631,2.0
TA-15506,C-0580,2.0
TA-15507,C-1631,2.0
TA-15507,C-0580,2.0
TA-15508,C-1623,1.0
TA-15508,C-1630,1.0
TA-15508,C-1647,1.0
TA-15509,C-1623,1.0
TA-15509,C-1630,1.0
TA-15509,C-1647,1.0
TA-15510,C-1624,1.0
TA-15510,C-1631,1.0
TA-15510,C-1641,1.0
TA-15511,C-1624,1.0
TA-15511,C-1631,1.0
TA-15511,C-1641,1.0
TA-15511,C-0575,1.0
TA-15512,C-1511,1.0
TA-15512,C-1595,1.0
TA-15512,C-0031,1.0
TA-15512,C-0894,1.0
TA-15512,C-1084,1.0
TA-15515,C-1623,2.0
TA-15515,C-1630,2.0
TA-15516,C-1620,1.0
TA-15516,C-1627,1.0
TA-15516,C-1085,1.0
TA-15517,C-1242,1.0
TA-15518,C-1625,1.0
TA-15518,C-1632,1.0
TA-15518,C-0302,1.0
TA-15518,C-1008,1.0
TA-15519,C-1625,2.0
TA-15519,C-1632,2.0
TA-15520,C-0622,1.0
TA-15522,C-0423,1.0
TA-15522,C-1233,1.0
TA-15526,C-1312,2.0
TA-15527,C-1312,2.0
TA-15528,C-1621,1.0
TA-15528,C-1661,1.0
TA-15529,C-1620,1.0
TA-15529,C-1627,1.0
TA-15529,C-1637,1.0
TA-15530,C-1080,1.0
TA-15531,C-1080,1.0
TA-15532,C-1080,1.0
TA-15533,C-1620,2.0
TA-15533,C-1627,2.0
TA-15534,C-1624,1.0
TA-15534,C-1631,1.0
TA-15534,C-1641,1.0
TA-15535,C-1625,1.0
TA-15535,C-1632,1.0
TA-15535,C-1642,1.0
TA-15536,C-1623,1.0
TA-15536,C-1630,1.0
TA-15536,C-1640,1.0
TA-15537,C-0776,1.0
TA-15537,C-0979,1.0
TA-15537,C-1087,1.0
TA-15538,C-0776,1.0
TA-15538,C-0979,1.0
TA-15538,C-1088,1.0
TA-15539,C-0165,1.0
TA-15540,C-0165,1.0
TA-15541,C-1845,1.0
TA-15541,C-1846,1.0
TA-15545,C-0242,1.0
TA-15545,C-1089,1.0
TA-15546,C-1089,1.0
TA-15547,C-1089,1.0
TA-15548,C-0242,1.0
TA-15548,C-1089,1.0
TA-15549,C-0520,1.0
TA-15551,C-0448,2.0
TA-15551,C-0449,2.0
TA-15552,C-1632,2.0
TA-15552,C-0581,2.0
TA-15553,C-1867,1.0
TA-15553,C-0053,1.0
TA-15553,C-0485,1.0
TA-15554,C-1640,1.0
TA-15554,C-1911,1.0
TA-15555,C-1623,2.0
TA-15555,C-1630,2.0
TA-15556,C-1640,1.0
TA-15556,C-1911,1.0
TA-15557,C-1629,1.0
TA-15557,C-2029,1.0
TA-15558,C-1622,1.0
TA-15558,C-1629,1.0
TA-15558,C-1639,1.0
TA-15559,C-1622,1.0
TA-15559,C-1629,1.0
TA-15559,C-1639,1.0
TA-15561,C-1625,1.0
TA-15561,C-1632,1.0
TA-15561,C-1043,1.0
TA-15561,C-1044,1.0
TA-15562,C-1242,1.0
TA-15563,C-1650,2.0
TA-15564,C-0917,1.0
TA-15567,C-1625,2.0
TA-15567,C-1632,2.0
TA-15568,C-1625,1.0
TA-15568,C-1632,1.0
TA-15568,C-1642,1.0
TA-15569,C-0247,2.0
TA-15569,C-0793,1.0
TA-15576,C-1624,1.0
TA-15576,C-1631,1.0
TA-15576,C-1641,1.0
TA-15577,C-1629,1.0
TA-15577,C-2029,1.0
TA-15581,C-1845,1.0
TA-15581,C-1846,1.0
TA-15581,C-1078,1.0
TA-15582,C-1623,1.0
TA-15582,C-1630,1.0
TA-15582,C-1647,1.0
TA-15583,C-1623,1.0
TA-15583,C-1630,1.0
TA-15583,C-1647,1.0
TA-15584,C-1420,1.0
TA-15584,C-1421,1.0
TA-15584,C-1716,1.0
TA-15585,C-1622,2.0
TA-15585,C-1629,2.0
TA-15586,C-1622,2.0
TA-15586,C-1629,2.0
TA-15587,C-1622,1.0
TA-15587,C-1629,1.0
TA-15587,C-1639,1.0
TA-15588,C-1622,1.0
TA-15588,C-1629,1.0
TA-15588,C-1639,1.0
TA-15590,C-1845,2.0
TA-15590,C-1846,2.0
TA-15591,C-1623,2.0
TA-15591,C-1630,2.0
TA-15592,C-1623,2.0
TA-15592,C-1630,2.0
TA-15593,C-1622,2.0
TA-15593,C-1629,2.0
TA-15594,C-1622,2.0
TA-15594,C-1629,2.0
TA-15595,C-1624,1.0
TA-15595,C-1631,1.0
TA-15595,C-1641,1.0
TA-15596,C-1713,1.0
TA-15596,C-0405,1.0
TA-15597,C-1642,1.0
TA-15597,C-1726,1.0
TA-15598,C-0837,1.0
TA-15599,C-1637,2.0
TA-15600,C-1637,2.0
TA-15601,C-1637,2.0
TA-15602,C-1620,2.0
TA-15602,C-1627,2.0
TA-15603,C-1620,2.0
TA-15603,C-1627,2.0
TA-15604,C-1620,2.0
TA-15604,C-1627,2.0
TA-15605,C-1620,2.0
TA-15605,C-1627,2.0
TA-15606,C-1620,2.0
TA-15606,C-1627,2.0
TA-15607,C-1620,2.0
TA-15607,C-1627,2.0
TA-15608,C-1620,2.0
TA-15608,C-1627,2.0
TA-15609,C-1620,2.0
TA-15609,C-1627,2.0
TA-15610,C-1620,2.0
TA-15610,C-1627,2.0
TA-15611,C-1620,2.0
TA-15611,C-1627,2.0
TA-15612,C-1620,2.0
TA-15612,C-1627,2.0
TA-15613,C-1312,1.0
TA-15613,C-1637,1.0
TA-15614,C-1312,1.0
TA-15614,C-1637,1.0
TA-15615,C-1638,2.0
TA-15616,C-1638,2.0
TA-15617,C-1638,2.0
TA-15618,C-1638,2.0
TA-15619,C-1639,2.0
TA-15620,C-1898,4.0
TA-15620,C-0863,1.0
TA-15621,C-1094,1.0
TA-15622,C-1779,1.0
TA-15622,C-1781,1.0
TA-15623,C-1779,1.0
TA-15623,C-1781,1.0
TA-15624,C-1621,2.0
TA-15624,C-1628,2.0
TA-15625,C-0199,1.0
TA-15626,C-1624,2.0
TA-15626,C-1631,2.0
TA-15627,C-1463,1.0
TA-15628,C-0452,1.0
TA-15629,C-1420,1.0
TA-15629,C-1421,1.0
TA-15629,C-1640,1.0
TA-15630,C-1625,2.0
TA-15630,C-1632,2.0
TA-15631,C-1845,1.0
TA-15631,C-1846,1.0
TA-15632,C-1642,1.0
TA-15632,C-0401,1.0
TA-15633,C-1312,2.0
TA-15634,C-1312,2.0
TA-15635,C-1312,2.0
TA-15636,C-1312,2.0
TA-15637,C-1312,2.0
TA-15638,C-1623,1.0
TA-15638,C-1630,1.0
TA-15638,C-1994,1.0
TA-15639,C-1623,1.0
TA-15639,C-1630,1.0
TA-15639,C-1994,1.0
TA-15640,C-1622,2.0
TA-15640,C-1629,2.0
TA-15641,C-1620,2.0
TA-15641,C-1627,2.0
TA-15642,C-1585,1.0
TA-15642,C-1598,1.0
TA-15642,C-1649,1.0
TA-15643,C-1622,1.0
TA-15643,C-1629,1.0
TA-15643,C-1639,1.0
TA-15644,C-1622,2.0
TA-15644,C-1629,2.0
TA-15648,C-1621,2.0
TA-15648,C-1628,2.0
TA-15650,C-1614,1.0
TA-15650,C-1095,1.0
TA-15651,C-1102,2.0
TA-15652,C-1614,1.0
TA-15652,C-1102,1.0
TA-15653,C-1614,1.0
TA-15653,C-0275,1.0
TA-15654,C-0275,1.0
TA-15654,C-1095,1.0
TA-15655,C-1412,1.0
TA-15655,C-0071,1.0
TA-15655,C-1096,1.0
TA-15656,C-1795,1.0
TA-15656,C-2009,1.0
TA-15657,C-1621,2.0
TA-15657,C-1628,2.0
TA-15658,C-1621,2.0
TA-15658,C-1628,2.0
TA-15659,C-1621,2.0
TA-15659,C-1628,2.0
TA-15660,C-1621,2.0
TA-15660,C-1628,2.0
TA-15661,C-1621,2.0
TA-15661,C-1628,2.0
TA-15662,C-1621,2.0
TA-15662,C-1628,2.0
TA-15663,C-1621,2.0
TA-15663,C-1628,2.0
TA-15664,C-1621,2.0
TA-15664,C-1628,2.0
TA-15665,C-1621,2.0
TA-15665,C-1628,2.0
TA-15666,C-1621,2.0
TA-15666,C-1628,2.0
TA-15667,C-1845,1.0
TA-15667,C-1846,1.0
TA-15667,C-1078,1.0
TA-15668,C-1621,2.0
TA-15668,C-1628,2.0
TA-15669,C-1624,1.0
TA-15669,C-1631,1.0
TA-15669,C-1641,1.0
TA-15670,C-1622,2.0
TA-15670,C-1629,2.0
TA-15671,C-1622,1.0
TA-15671,C-1629,1.0
TA-15671,C-1639,1.0
TA-15672,C-1624,2.0
TA-15672,C-1631,2.0
TA-15673,C-1624,2.0
TA-15673,C-1654,2.0
TA-15674,C-1622,2.0
TA-15674,C-1629,2.0
TA-15675,C-1624,1.0
TA-15675,C-1631,1.0
TA-15675,C-1889,1.0
TA-15676,C-1622,2.0
TA-15676,C-1629,2.0
TA-15677,C-1621,2.0
TA-15677,C-1628,2.0
TA-15678,C-1622,2.0
TA-15678,C-1629,2.0
TA-15679,C-1642,1.0
TA-15679,C-1744,1.0
TA-15680,C-1624,1.0
TA-15680,C-1631,1.0
TA-15680,C-1641,1.0
TA-15681,C-1624,1.0
TA-15681,C-1631,1.0
TA-15681,C-1641,1.0
TA-15682,C-1624,1.0
TA-15682,C-1631,1.0
TA-15682,C-1641,1.0
TA-15683,C-1624,2.0
TA-15683,C-1631,2.0
TA-15684,C-1629,2.0
TA-15684,C-2029,2.0
TA-15685,C-1629,2.0
TA-15685,C-2029,2.0
TA-15686,C-1620,2.0
TA-15686,C-1627,2.0
TA-15687,C-1625,2.0
TA-15687,C-1632,2.0
TA-15688,C-1625,2.0
TA-15688,C-1632,2.0
TA-15689,C-1621,2.0
TA-15689,C-1628,2.0
TA-15690,C-1420,2.0
TA-15690,C-1421,2.0
TA-15691,C-1624,2.0
TA-15691,C-1631,2.0
TA-15692,C-1624,2.0
TA-15692,C-1631,2.0
TA-15693,C-1624,2.0
TA-15693,C-1631,2.0
TA-15693,C-0549,1.0
TA-15694,C-1624,2.0
TA-15694,C-1631,2.0
TA-15695,C-1624,2.0
TA-15695,C-1631,2.0
TA-15696,C-1644,1.0
TA-15696,C-2003,1.0
TA-15697,C-1644,1.0
TA-15697,C-2003,1.0
TA-15698,C-1625,1.0
TA-15698,C-1635,1.0
TA-15698,C-2003,1.0
TA-15699,C-1625,1.0
TA-15699,C-1635,1.0
TA-15699,C-1644,1.0
TA-15703,C-1623,1.0
TA-15703,C-1630,1.0
TA-15703,C-1640,1.0
TA-15704,C-1100,1.0
TA-15704,C-1123,1.0
TA-15705,C-1123,1.0
TA-15706,C-0837,1.0
TA-15708,C-1624,1.0
TA-15708,C-1631,1.0
TA-15708,C-1910,1.0
TA-15709,C-1624,1.0
TA-15709,C-1631,1.0
TA-15709,C-1910,1.0
TA-15710,C-1101,1.0
TA-15711,C-1312,2.0
TA-15712,C-1625,1.0
TA-15712,C-1632,1.0
TA-15712,C-1642,1.0
TA-15713,C-1624,1.0
TA-15713,C-1640,1.0
TA-15713,C-1654,1.0
TA-15714,C-1624,1.0
TA-15714,C-1631,1.0
TA-15714,C-1641,1.0
TA-15715,C-1624,1.0
TA-15715,C-1631,1.0
TA-15715,C-1641,1.0
TA-15716,C-1623,1.0
TA-15716,C-1630,1.0
TA-15716,C-1640,1.0
TA-15717,C-1623,1.0
TA-15717,C-1630,1.0
TA-15717,C-1640,1.0
TA-15718,C-1621,2.0
TA-15718,C-1628,2.0
TA-15719,C-1622,2.0
TA-15719,C-1629,2.0
TA-15720,C-1621,2.0
TA-15720,C-1628,2.0
TA-15721,C-1625,1.0
TA-15721,C-1632,1.0
TA-15721,C-1642,1.0
TA-15722,C-1624,2.0
TA-15722,C-1631,2.0
TA-15723,C-1622,2.0
TA-15723,C-1629,2.0
TA-15724,C-1243,2.0
TA-15724,C-1244,2.0
TA-15725,C-1243,2.0
TA-15725,C-1244,2.0
TA-15726,C-1621,2.0
TA-15726,C-1628,2.0
TA-15729,C-1625,1.0
TA-15729,C-1632,1.0
TA-15729,C-1642,1.0
TA-15730,C-1623,1.0
TA-15730,C-1630,1.0
TA-15730,C-1994,1.0
TA-15731,C-1624,1.0
TA-15731,C-1631,1.0
TA-15731,C-1641,1.0
TA-15732,C-1624,1.0
TA-15732,C-1631,1.0
TA-15732,C-1641,1.0
TA-15733,C-1624,2.0
TA-15733,C-1631,2.0
TA-15734,C-1624,2.0
TA-15734,C-1631,2.0
TA-15735,C-1624,1.0
TA-15735,C-1631,1.0
TA-15735,C-1889,1.0
TA-15736,C-1624,1.0
TA-15736,C-1631,1.0
TA-15736,C-1648,1.0
TA-15737,C-1624,1.0
TA-15737,C-1631,1.0
TA-15737,C-1641,1.0
TA-15738,C-1622,1.0
TA-15738,C-1629,1.0
TA-15738,C-1646,1.0
TA-15739,C-1642,1.0
TA-15739,C-1649,1.0
TA-15740,C-1649,2.0
TA-15741,C-1625,1.0
TA-15741,C-1632,1.0
TA-15741,C-1642,1.0
TA-15742,C-1622,1.0
TA-15742,C-1629,1.0
TA-15742,C-0388,1.0
TA-15743,C-1624,2.0
TA-15743,C-1631,2.0
TA-15744,C-1623,1.0
TA-15744,C-1630,1.0
TA-15744,C-1647,1.0
TA-15745,C-1625,1.0
TA-15745,C-1641,1.0
TA-15745,C-1652,1.0
TA-15746,C-1624,2.0
TA-15746,C-1631,2.0
TA-15747,C-1624,2.0
TA-15747,C-1654,2.0
TA-15748,C-1625,1.0
TA-15748,C-1632,1.0
TA-15748,C-1642,1.0
TA-15749,C-1845,2.0
TA-15749,C-1846,2.0
TA-15750,C-1845,2.0
TA-15750,C-1846,2.0
TA-15751,C-1845,2.0
TA-15751,C-1846,2.0
TA-15752,C-1624,1.0
TA-15752,C-1631,1.0
TA-15753,C-1622,1.0
TA-15753,C-1629,1.0
TA-15753,C-1639,1.0
TA-15753,C-0547,1.0
TA-15754,C-1622,1.0
TA-15754,C-1629,1.0
TA-15754,C-1639,1.0
TA-15755,C-1622,1.0
TA-15755,C-1629,1.0
TA-15755,C-1639,1.0
TA-15755,C-0547,1.0
TA-15756,C-0199,2.0
TA-15757,C-0199,1.0
TA-15758,C-1107,1.0
TA-15759,C-1106,1.0
TA-15760,C-1109,1.0
TA-15761,C-1106,1.0
TA-15762,C-1624,1.0
TA-15762,C-1631,1.0
TA-15762,C-2005,1.0
TA-15763,C-1625,2.0
TA-15763,C-1632,2.0
TA-15764,C-1621,2.0
TA-15764,C-1628,2.0
TA-15765,C-1624,2.0
TA-15765,C-1631,2.0
TA-15766,C-1624,1.0
TA-15766,C-1631,1.0
TA-15766,C-1641,1.0
TA-15767,C-1623,2.0
TA-15767,C-1630,2.0
TA-15768,C-1640,2.0
TA-15769,C-1623,1.0
TA-15769,C-1630,1.0
TA-15769,C-1640,1.0
TA-15770,C-1624,2.0
TA-15770,C-1631,2.0
TA-15771,C-1623,2.0
TA-15771,C-1630,2.0
TA-15772,C-1624,1.0
TA-15772,C-1631,1.0
TA-15772,C-1641,1.0
TA-15773,C-0165,2.0
TA-15774,C-1624,1.0
TA-15774,C-1631,1.0
TA-15774,C-1641,1.0
TA-15775,C-1624,1.0
TA-15775,C-1631,1.0
TA-15775,C-1641,1.0
TA-15781,C-1229,1.0
TA-15782,C-1625,1.0
TA-15782,C-1632,1.0
TA-15782,C-1909,1.0
TA-15783,C-1625,1.0
TA-15783,C-1632,1.0
TA-15783,C-1909,1.0
TA-15786,C-1257,1.0
TA-15786,C-1963,1.0
TA-15786,C-1108,1.0
TA-15787,C-1963,1.0
TA-15789,C-1963,1.0
TA-15791,C-1963,1.0
TA-15792,C-1963,1.0
TA-15795,C-1625,1.0
TA-15795,C-1632,1.0
TA-15795,C-1907,1.0
TA-15796,C-1625,1.0
TA-15796,C-1635,1.0
TA-15796,C-1908,1.0
TA-15797,C-1625,1.0
TA-15797,C-1635,1.0
TA-15797,C-1908,1.0
TA-15798,C-1625,2.0
TA-15798,C-1635,2.0
TA-15799,C-1625,1.0
TA-15799,C-1635,1.0
TA-15799,C-1908,1.0
TA-15800,C-1622,2.0
TA-15800,C-1629,2.0
TA-15801,C-1624,1.0
TA-15801,C-1640,1.0
TA-15801,C-1654,1.0
TA-15802,C-1622,2.0
TA-15802,C-1629,2.0
TA-15810,C-1495,1.0
TA-15810,C-1632,1.0
TA-15810,C-2026,1.0
TA-15811,C-1117,1.0
TA-15812,C-1622,1.0
TA-15812,C-1629,1.0
TA-15812,C-1639,1.0
TA-15814,C-1621,1.0
TA-15814,C-1661,1.0
TA-15815,C-1622,2.0
TA-15815,C-1629,2.0
TA-15816,C-1622,2.0
TA-15816,C-1629,2.0
TA-15817,C-1243,2.0
TA-15817,C-1244,2.0
TA-15818,C-1622,2.0
TA-15818,C-1629,2.0
TA-15819,C-1622,2.0
TA-15819,C-1629,2.0
TA-15820,C-1622,2.0
TA-15820,C-1629,2.0
TA-15821,C-1622,2.0
TA-15821,C-1629,2.0
TA-15822,C-1622,2.0
TA-15822,C-1629,2.0
TA-15823,C-1624,2.0
TA-15823,C-1631,2.0
TA-15824,C-1622,2.0
TA-15824,C-1629,2.0
TA-15825,C-1622,2.0
TA-15825,C-1629,2.0
TA-15826,C-1622,2.0
TA-15826,C-1629,2.0
TA-15827,C-1624,2.0
TA-15827,C-1631,2.0
TA-15828,C-1622,2.0
TA-15828,C-1629,2.0
TA-15829,C-1622,1.0
TA-15829,C-1624,1.0
TA-15829,C-1629,1.0
TA-15829,C-1655,1.0
TA-15830,C-1622,1.0
TA-15830,C-1629,1.0
TA-15830,C-1639,1.0
TA-15831,C-1622,2.0
TA-15831,C-1629,2.0
TA-15832,C-1622,2.0
TA-15832,C-1629,2.0
TA-15833,C-1112,1.0
TA-15834,C-1112,1.0
TA-15835,C-1112,1.0
TA-15836,C-1112,1.0
TA-15837,C-1112,1.0
TA-15838,C-1623,2.0
TA-15838,C-1630,2.0
TA-15839,C-1623,2.0
TA-15839,C-1630,2.0
TA-15840,C-1625,2.0
TA-15840,C-1632,2.0
TA-15841,C-1621,2.0
TA-15841,C-1628,2.0
TA-15846,C-1143,1.0
TA-15847,C-2017,1.0
TA-15847,C-0112,1.0
TA-15848,C-2017,1.0
TA-15848,C-0112,1.0
TA-15849,C-0112,2.0
TA-15850,C-1795,1.0
TA-15850,C-2009,1.0
TA-15851,C-1795,1.0
TA-15851,C-2009,1.0
TA-15852,C-2009,2.0
TA-15853,C-1866,1.0
TA-15853,C-1867,1.0
TA-15853,C-0112,1.0
TA-15854,C-1626,1.0
TA-15854,C-1633,1.0
TA-15854,C-2009,1.0
TA-15855,C-1349,1.0
TA-15855,C-1552,1.0
TA-15857,C-1621,1.0
TA-15857,C-1628,1.0
TA-15857,C-1645,1.0
TA-15858,C-1621,1.0
TA-15858,C-1628,1.0
TA-15858,C-1645,1.0
TA-15859,C-1638,2.0
TA-15860,C-1638,2.0
TA-15862,C-1624,1.0
TA-15862,C-1631,1.0
TA-15862,C-1641,1.0
TA-15863,C-1845,1.0
TA-15863,C-1846,1.0
TA-15864,C-1845,1.0
TA-15864,C-1846,1.0
TA-15865,C-1845,1.0
TA-15865,C-1846,1.0
TA-15866,C-1845,1.0
TA-15866,C-1846,1.0
TA-15867,C-1845,1.0
TA-15867,C-1846,1.0
TA-15871,C-1621,1.0
TA-15871,C-1628,1.0
TA-15871,C-1645,1.0
TA-15872,C-1646,2.0
TA-15873,C-1646,2.0
TA-15874,C-0490,1.0
TA-15874,C-0491,1.0
TA-15875,C-1632,2.0
TA-15875,C-0581,2.0
TA-15876,C-1625,1.0
TA-15876,C-1632,1.0
TA-15876,C-1663,1.0
TA-15877,C-1623,2.0
TA-15877,C-1630,2.0
TA-15878,C-1621,2.0
TA-15878,C-1628,2.0
TA-15879,C-1965,2.0
TA-15879,C-1969,1.0
TA-15879,C-1125,1.0
TA-15881,C-0816,1.0
TA-15881,C-0817,1.0
TA-15881,C-2022,1.0
TA-15882,C-0171,1.0
TA-15883,C-0562,1.0
TA-15884,C-1622,2.0
TA-15884,C-1629,2.0
TA-15885,C-1625,1.0
TA-15885,C-1632,1.0
TA-15886,C-1622,2.0
TA-15886,C-1629,2.0
TA-15887,C-1624,2.0
TA-15887,C-1631,2.0
TA-15888,C-1624,2.0
TA-15888,C-1631,2.0
TA-15889,C-1233,1.0
TA-15890,C-1622,2.0
TA-15890,C-1629,2.0
TA-15891,C-1622,2.0
TA-15891,C-1629,2.0
TA-15892,C-1622,2.0
TA-15892,C-1629,2.0
TA-15893,C-1622,1.0
TA-15893,C-1629,1.0
TA-15893,C-1646,1.0
TA-15911,C-1622,1.0
TA-15911,C-1629,1.0
TA-15911,C-1639,1.0
TA-15912,C-1626,1.0
TA-15912,C-1633,1.0
TA-15914,C-0133,1.0
TA-15914,C-0774,1.0
TA-15915,C-0133,1.0
TA-15915,C-0774,1.0
TA-15916,C-1622,2.0
TA-15916,C-1629,2.0
TA-15917,C-1622,2.0
TA-15917,C-1629,2.0
TA-15918,C-1620,1.0
TA-15918,C-1627,1.0
TA-15921,C-1020,1.0
TA-15922,C-1845,1.0
TA-15922,C-1846,1.0
TA-15923,C-1334,1.0
TA-15923,C-0688,1.0
TA-15924,C-1326,1.0
TA-15924,C-0016,1.0
TA-15925,C-1326,1.0
TA-15925,C-0016,1.0
TA-15926,C-1326,1.0
TA-15926,C-0016,1.0
TA-15927,C-1326,1.0
TA-15927,C-0016,1.0
TA-15928,C-1334,1.0
TA-15928,C-0688,1.0
TA-15929,C-1783,1.0
TA-15929,C-1024,1.0
TA-15930,C-1783,1.0
TA-15930,C-1024,1.0
TA-15931,C-2000,1.0
TA-15932,C-1747,1.0
TA-15933,C-1713,1.0
TA-15934,C-1641,1.0
TA-15934,C-1910,1.0
TA-15935,C-1638,1.0
TA-15935,C-1761,1.0
TA-15936,C-1641,1.0
TA-15936,C-1910,1.0
TA-15937,C-2017,1.0
TA-15938,C-1587,1.0
TA-15938,C-1607,1.0
TA-15939,C-0460,1.0
TA-15939,C-1507,1.0
TA-15940,C-0460,1.0
TA-15941,C-1626,1.0
TA-15941,C-1633,1.0
TA-15942,C-1626,1.0
TA-15942,C-1633,1.0
TA-15942,C-0359,1.0
TA-15943,C-1624,1.0
TA-15943,C-1631,1.0
TA-15943,C-1641,1.0
TA-15944,C-1639,2.0
TA-15945,C-1624,2.0
TA-15945,C-1654,2.0
TA-15946,C-1624,2.0
TA-15946,C-1631,2.0
TA-15947,C-1639,2.0
TA-15948,C-1639,2.0
TA-15949,C-1312,2.0
TA-15950,C-1312,2.0
TA-15951,C-1312,2.0
TA-15952,C-1312,2.0
TA-15953,C-1312,2.0
TA-15954,C-1622,2.0
TA-15954,C-1629,2.0
TA-15955,C-1639,1.0
TA-15955,C-2004,1.0
TA-15956,C-1207,1.0
TA-15956,C-1625,1.0
TA-15956,C-1632,1.0
TA-15957,C-0359,2.0
TA-15958,C-1312,2.0
TA-15959,C-1312,2.0
TA-15960,C-1312,2.0
TA-15961,C-1312,2.0
TA-15962,C-1312,2.0
TA-15963,C-1312,2.0
TA-15964,C-0359,2.0
TA-15965,C-1620,2.0
TA-15965,C-1627,2.0
TA-15966,C-1622,2.0
TA-15966,C-1629,2.0
TA-15967,C-1624,2.0
TA-15967,C-1654,2.0
TA-15968,C-1624,2.0
TA-15968,C-1631,2.0
TA-15969,C-1641,1.0
TA-15969,C-2005,1.0
TA-15970,C-1312,2.0
TA-15971,C-1312,2.0
TA-15972,C-1312,2.0
TA-15973,C-1312,2.0
TA-15974,C-1312,2.0
TA-15975,C-1576,1.0
TA-15975,C-2019,1.0
TA-15976,C-1624,1.0
TA-15976,C-1631,1.0
TA-15976,C-1641,1.0
TA-15977,C-0829,1.0
TA-15978,C-0829,1.0
TA-15979,C-1625,1.0
TA-15979,C-1632,1.0
TA-15979,C-2032,1.0
TA-15980,C-1625,1.0
TA-15980,C-1632,1.0
TA-15980,C-1995,1.0
TA-15981,C-1625,1.0
TA-15981,C-1632,1.0
TA-15981,C-1995,1.0
TA-15982,C-1747,1.0
TA-15983,C-1747,1.0
TA-15984,C-1209,1.0
TA-15984,C-1621,1.0
TA-15984,C-1628,1.0
TA-15985,C-1622,1.0
TA-15985,C-1629,1.0
TA-15985,C-1639,1.0
TA-15986,C-1622,2.0
TA-15986,C-1629,2.0
TA-15987,C-1989,2.0
TA-15988,C-0840,1.0
TA-15989,C-0618,1.0
TA-15990,C-1621,2.0
TA-15990,C-1628,2.0
TA-15991,C-1621,2.0
TA-15991,C-1628,2.0
TA-15992,C-1622,2.0
TA-15992,C-1629,2.0
TA-15993,C-1622,2.0
TA-15993,C-1629,2.0
TA-15994,C-1622,2.0
TA-15994,C-1629,2.0
TA-15995,C-1622,2.0
TA-15995,C-1629,2.0
TA-15996,C-1622,2.0
TA-15996,C-1629,2.0
TA-15997,C-1585,1.0
TA-15997,C-1642,1.0
TA-15997,C-1759,1.0
TA-15998,C-1585,1.0
TA-15998,C-1642,1.0
TA-15998,C-1759,1.0
TA-16001,C-1312,2.0
TA-16002,C-1312,2.0
TA-16003,C-1312,2.0
TA-16004,C-1312,2.0
TA-16005,C-1312,2.0
TA-16006,C-1312,2.0
TA-16007,C-1312,2.0
TA-16008,C-1312,2.0
TA-16009,C-1622,2.0
TA-16009,C-1629,2.0
TA-16010,C-1622,1.0
TA-16010,C-1629,1.0
TA-16010,C-1639,1.0
TA-16011,C-1624,2.0
TA-16011,C-1631,2.0
TA-16012,C-1624,1.0
TA-16012,C-1631,1.0
TA-16012,C-1910,1.0
TA-16013,C-1624,2.0
TA-16013,C-1631,2.0
TA-16014,C-1624,2.0
TA-16014,C-1631,2.0
TA-16015,C-1624,2.0
TA-16015,C-1631,2.0
TA-16016,C-1624,2.0
TA-16016,C-1631,2.0
TA-16017,C-1624,1.0
TA-16017,C-1631,1.0
TA-16017,C-1641,1.0
